EmployeeID,FirstName,LastName,CompanyEmail,DesignationID,TeamID,IsActive,TicketID,TicketNumber,Subject,Description,StatusCode,PriorityCode,CreatedAt,ClosedAt,AssignedToID
450,Eric,Byrd,eric.byrd@echobyte.com,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
451,Carmen,Gomez,carmen.gomez@echobyte.com,3,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
452,Mary,Porter,mary.porter@echobyte.com,7,25,1,92,TKT-2025-0092,Need help with password reset in Active Directory,"Since last week, I've been unable to access rights in ERP system. This is affecting completing my work.",Closed,MED,2025-06-01 10:51:00.000,2025-06-01 20:51:00.000,842
453,Miguel,Hardy,miguel.hardy@echobyte.com,2,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
454,Nathan,Phillips,nathan.phillips@echobyte.com,8,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455,Danielle,Castillo,danielle.castillo@echobyte.com,2,22,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456,Eugene,Hale,eugene.hale@echobyte.com,8,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457,Crystal,Nguyen,crystal.nguyen@echobyte.com,1,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,Aaron,Jones,aaron.jones@echobyte.com,9,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,Amber,Evans,amber.evans@echobyte.com,1,9,1,163,TKT-2024-0163,Cannot connect to corporate network in conference room,Network connectivity is not connecting in meeting room. I need this resolved urgently as it affects accessing critical files.,Closed,LOW,2024-09-15 15:14:00.000,2024-09-16 16:14:00.000,157
460,Audrey,Sanders,audrey.sanders@echobyte.com,8,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
461,Raymond,Woodward,raymond.woodward@echobyte.com,6,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
462,Kathleen,Powell,kathleen.powell@echobyte.com,5,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
463,Kristin,Martinez,kristin.martinez@echobyte.com,5,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
464,Maria,Montes,maria.montes@echobyte.com,9,1,1,67,TKT-2025-0067,Cannot access ERP system - permission error,"Since yesterday, I've been unable to permission changes in ERP system. This is affecting completing my work.",Closed,LOW,2025-04-27 11:06:00.000,2025-04-28 04:06:00.000,147
465,Tracy,Mendez,tracy.mendez@echobyte.com,4,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
466,James,Petersen,james.petersen@echobyte.com,9,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
467,Lisa,Chapman,lisa.chapman@echobyte.com,4,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
468,Samuel,Hoffman,samuel.hoffman@echobyte.com,7,22,1,194,TKT-2025-0194,Cannot connect to Ethernet in office,Network connectivity is intermittent in lobby. I need this resolved urgently as it affects accessing critical files.,Closed,LOW,2025-05-03 16:34:00.000,2025-05-04 12:34:00.000,331
468,Samuel,Hoffman,samuel.hoffman@echobyte.com,7,22,1,82,TKT-2024-0082,Need help with Word - running slowly,"Application: Teams
Version: Office 365
Issue: running slowly
Error message: ERROR 0x80070002: The system cannot find the file specified
Steps taken: restarting the application
Impact: project deadlines

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-09-07 13:46:00.000,2024-09-07 22:46:00.000,749
469,Sara,Cochran,sara.cochran@echobyte.com,3,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470,Amanda,Smith,amanda.smith@echobyte.com,9,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
471,Tyler,Gray,tyler.gray@echobyte.com,7,6,1,89,TKT-2024-0089,Cannot access CRM system - password expired,"Since last week, I've been unable to password reset in email system. This is affecting accessing project files.",Closed,MED,2024-11-26 14:42:00.000,2024-11-26 21:42:00.000,737
472,Mary,Bartlett,mary.bartlett@echobyte.com,10,27,1,138,TKT-2025-0138,Unable to saving files in Excel - ERROR 0x80070057: The parameter is incorrect,I'm having trouble with Teams (Version: Ubuntu 22.04 LTS). The application not responding when I try to saving files. I've tried checking for updates but the problem continues.,Closed,LOW,2025-02-06 15:00:00.000,2025-02-07 15:00:00.000,56
473,Jose,Green,jose.green@echobyte.com,8,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
474,Kathleen,Santana,kathleen.santana@echobyte.com,10,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
475,Jasmine,Simpson,jasmine.simpson@echobyte.com,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
476,Kevin,Fox,kevin.fox@echobyte.com,8,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
477,Anthony,Davis,anthony.davis@echobyte.com,8,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
478,John,Brown,john.brown@echobyte.com,3,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
479,Jennifer,Johnson,jennifer.johnson@echobyte.com,5,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
480,Christine,Bradley,christine.bradley@echobyte.com,1,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
481,Cameron,Jackson,cameron.jackson@echobyte.com,4,13,1,83,TKT-2024-0083,Need help with Zoom - showing error messages,"Since installing new software, PowerPoint has been showing error messages. I need this resolved quickly as it affects project deadlines.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-08-15 13:45:00.000,2024-08-15 22:45:00.000,365
482,James,Bryant,james.bryant@echobyte.com,3,7,1,61,TKT-2024-0061,Dell laptop blue screen - urgent assistance needed,"My laptop (Model: HP ProBook 450) started freezing after system restart. I've tried Restarted the device multiple times but the issue persists. This is affecting my ability to attend client meetings.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-10-08 12:11:00.000,2024-10-08 21:11:00.000,596
483,Alexandra,Miller,alexandra.miller@echobyte.com,4,1,1,116,TKT-2024-0116,IP address conflicts - need immediate assistance,I'm experiencing IP address conflicts in meeting room. This started this morning and I've tried trying different locations. This is preventing me from accessing critical files.,Closed,LOW,2024-12-22 16:36:00.000,2024-12-23 16:36:00.000,793
484,William,Carlson,william.carlson@echobyte.com,1,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,Martin,Dunn,martin.dunn@echobyte.com,3,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
486,Jennifer,Smith,jennifer.smith@echobyte.com,9,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
487,Joshua,Jones,joshua.jones@echobyte.com,8,11,1,191,TKT-2025-0191,WiFi connection dropping frequently in office,"Location: office
Issue: Slow internet speed in specific areas
Symptoms: very slow
Steps taken: checking network settings
Impact: attending important meetings",Closed,LOW,2025-02-02 14:13:00.000,2025-02-03 03:13:00.000,401
488,Matthew,Walsh,matthew.walsh@echobyte.com,4,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
489,Diana,Ramirez,diana.ramirez@echobyte.com,2,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
490,Samantha,Wells,samantha.wells@echobyte.com,8,11,1,43,TKT-2024-0043,WiFi connection not connecting in lobby,"Network connectivity is dropping frequently in cafeteria. I need this resolved urgently as it affects communicating with clients.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-12-06 09:48:00.000,2024-12-06 17:48:00.000,530
491,Jennifer,Mcdonald,jennifer.mcdonald@echobyte.com,6,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,Jennifer,Dunn,jennifer.dunn@echobyte.com,7,26,1,154,TKT-2024-0154,Cannot access shared drives - permission error,"I'm trying to access email system but getting account locked. I need this resolved as it's preventing me from accessing project files. I've tried contacting my manager.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-11-10 14:58:00.000,2024-11-10 19:58:00.000,792
493,Brian,Wilson,brian.wilson@echobyte.com,8,10,1,66,TKT-2025-0066,Need help with PowerPoint - crashing,"Since installing new software, Chrome has been crashing. I need this resolved quickly as it affects client presentations.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,CRIT,2025-05-23 09:13:00.000,2025-05-23 16:13:00.000,44
494,Andrea,Price,andrea.price@echobyte.com,8,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
495,William,Peterson,william.peterson@echobyte.com,3,22,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
496,Timothy,Cooley,timothy.cooley@echobyte.com,6,22,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
497,Sherry,Clark,sherry.clark@echobyte.com,8,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
498,Erin,Rojas,erin.rojas@echobyte.com,3,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
499,Frank,Chan,frank.chan@echobyte.com,2,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
500,Sandra,Drake,sandra.drake@echobyte.com,5,27,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
501,Michelle,Moore,michelle.moore@echobyte.com,1,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
502,Bradley,Smith,bradley.smith@echobyte.com,4,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,Phyllis,Perez,phyllis.perez@echobyte.com,1,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,Brian,Deleon,brian.deleon@echobyte.com,6,6,1,16,TKT-2025-0016,Permission denied for applications,"Since last week, I've been unable to account creation in shared drives. This is affecting accessing project files.",Closed,LOW,2025-04-01 16:02:00.000,2025-04-02 16:02:00.000,232
505,Lucas,Contreras,lucas.contreras@echobyte.com,7,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,Todd,Garza,todd.garza@echobyte.com,2,16,1,176,TKT-2025-0176,Need help with Chrome - running slowly,"Since the latest update, Zoom has been crashing. I need this resolved quickly as it affects team collaboration.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-06-11 14:59:00.000,2025-06-12 02:59:00.000,714
507,Matthew,Gordon,matthew.gordon@echobyte.com,2,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
508,Nicole,Lucas,nicole.lucas@echobyte.com,3,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
509,Amber,Thompson,amber.thompson@echobyte.com,4,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
510,Daniel,Bird,daniel.bird@echobyte.com,7,27,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,Anne,Thompson,anne.thompson@echobyte.com,7,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
512,Nicole,Olson,nicole.olson@echobyte.com,6,2,1,30,TKT-2024-0030,Unable to sending emails in PowerPoint - ERROR 0x80070002: The system cannot find the file specified,"Application: Teams
Version: Microsoft Office 2021
Issue: running slowly
Error message: BSOD: SYSTEM_SERVICE_EXCEPTION (win32kfull.sys)
Steps taken: clearing cache
Impact: my daily communication",Closed,LOW,2024-11-12 11:46:00.000,2024-11-13 11:46:00.000,264
512,Nicole,Olson,nicole.olson@echobyte.com,6,2,1,121,TKT-2024-0121,WiFi connection intermittent in cafeteria,"Location: cafeteria
Issue: Cannot access shared network drives
Symptoms: not connecting
Steps taken: checking network settings
Impact: accessing critical files

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-10-10 11:08:00.000,2024-10-10 16:08:00.000,680
513,Lisa,Francis,lisa.francis@echobyte.com,4,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
514,Rhonda,Day,rhonda.day@echobyte.com,1,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
515,Kathryn,Lane,kathryn.lane@echobyte.com,2,26,1,94,TKT-2024-0094,Teams keeps showing error messages when printing documents,I'm having trouble with Word (Version: macOS Monterey 12.6.1). The application freezing when I try to opening attachments. I've tried checking for updates but the problem continues.,Closed,MED,2024-09-20 10:48:00.000,2024-09-21 00:48:00.000,319
516,Shannon,Mcknight,shannon.mcknight@echobyte.com,7,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
517,Aaron,Ayers,aaron.ayers@echobyte.com,1,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
518,Amber,Henderson,amber.henderson@echobyte.com,8,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
519,Jill,Phillips,jill.phillips@echobyte.com,9,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
520,Lucas,Richard,lucas.richard@echobyte.com,5,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
521,Tara,Russell,tara.russell@echobyte.com,7,16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
522,Kevin,Wright,kevin.wright@echobyte.com,2,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
523,Antonio,Salazar,antonio.salazar@echobyte.com,9,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
524,Shane,Ortiz,shane.ortiz@echobyte.com,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
525,Steve,Lee,steve.lee@echobyte.com,3,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
526,Michael,Harmon,michael.harmon@echobyte.com,5,14,1,157,TKT-2024-0157,Unable to joining meetings in Excel - Application Error: The application was unable to start correctly (0xc000007b),I'm having trouble with Word (Version: Microsoft Office 2021). The application showing error messages when I try to joining meetings. I've tried clearing cache but the problem continues.,Closed,MED,2024-11-29 09:53:00.000,2024-11-29 23:53:00.000,453
527,Katie,Rodgers,katie.rodgers@echobyte.com,2,14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,William,Hanna,william.hanna@echobyte.com,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
529,Thomas,Crane,thomas.crane@echobyte.com,3,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
530,Brandon,Reilly,brandon.reilly@echobyte.com,1,12,1,119,TKT-2024-0119,Outlook freezing after the latest update,"Application: Zoom
Version: Windows 10 Pro 21H2
Issue: showing error messages
Error message: Application Error: The application was unable to start correctly (0xc000007b)
Steps taken: clearing cache
Impact: team collaboration",Closed,LOW,2024-09-29 12:20:00.000,2024-09-30 00:20:00.000,165
531,Madison,Costa,madison.costa@echobyte.com,2,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
532,Edward,Snyder,edward.snyder@echobyte.com,5,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
533,Stephanie,Becker,stephanie.becker@echobyte.com,9,8,1,122,TKT-2025-0122,Unable to start on MacBook - battery not charging,"Device: ThinkPad
Model: MacBook Pro 2021
Issue: overheating
When it happens: opening multiple applications
Impact: attend client meetings
Steps taken: updating drivers

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-05-03 16:48:00.000,2025-05-04 00:48:00.000,80
534,Erin,Flores,erin.flores1@echobyte.com,1,23,1,42,TKT-2025-0042,Unable to turn on on MacBook - slow performance,"Device: MacBook
Model: HP EliteBook 840
Issue: overheating
When it happens: opening multiple applications
Impact: complete my reports
Steps taken: checking power connections

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-06-01 12:13:00.000,2025-06-01 19:13:00.000,658
535,Jake,Roth,jake.roth@echobyte.com,4,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
536,Zachary,Carter,zachary.carter@echobyte.com,10,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
537,Jack,Chang,jack.chang@echobyte.com,9,22,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
538,Devin,Carroll,devin.carroll@echobyte.com,6,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
539,Kimberly,Kim,kimberly.kim@echobyte.com,4,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
540,Paul,Williams,paul.williams@echobyte.com,5,23,1,139,TKT-2025-0139,Software issue: Outlook not working properly,"Since installing new software, Teams has been freezing. I need this resolved quickly as it affects client presentations.",Closed,LOW,2025-01-24 11:30:00.000,2025-01-25 04:30:00.000,591
541,Rachel,Oconnor,rachel.oconnor@echobyte.com,1,8,1,39,TKT-2025-0039,Cannot access Active Directory - permission error,"System: Active Directory
Issue: account locked
User: new employee
Impact: completing my work
Steps taken: contacting my manager

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-02-07 10:42:00.000,2025-02-07 20:42:00.000,841
542,James,Russell,james.russell@echobyte.com,5,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
543,Mary,Rogers,mary.rogers@echobyte.com,1,13,1,85,TKT-2025-0085,MacBook overheating when charge,My Dell laptop (Model: ThinkPad X1 Carbon) started slow performance after software installation. I've tried Cleared browser cache and cookies but the issue persists. This is affecting my ability to access critical files.,Closed,MED,2025-04-22 16:31:00.000,2025-04-23 01:31:00.000,144
544,Megan,Hernandez,megan.hernandez@echobyte.com,10,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
545,Sarah,Clark,sarah.clark@echobyte.com,8,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
546,Barry,Hess,barry.hess@echobyte.com,2,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
547,Margaret,Clark,margaret.clark@echobyte.com,8,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
548,Douglas,Tran,douglas.tran@echobyte.com,7,26,1,96,TKT-2024-0096,PowerPoint showing error messages after yesterday's system restart,"Since installing new software, Chrome has been freezing. I need this resolved quickly as it affects my daily communication.",Closed,LOW,2024-10-01 12:49:00.000,2024-10-02 01:49:00.000,743
549,Jennifer,Ramirez,jennifer.ramirez@echobyte.com,1,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
550,Angel,Juarez,angel.juarez@echobyte.com,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
551,Kevin,Bennett,kevin.bennett@echobyte.com,2,1,1,23,TKT-2024-0023,Outlook keeps freezing when saving files,I'm having trouble with Word (Version: macOS Monterey 12.6.1). The application showing error messages when I try to printing documents. I've tried clearing cache but the problem continues.,Closed,MED,2024-10-22 10:40:00.000,2024-10-22 18:40:00.000,734
552,Kristin,Evans,kristin.evans@echobyte.com,3,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
553,Laura,Massey,laura.massey@echobyte.com,9,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
554,Lisa,Rodriguez,lisa.rodriguez@echobyte.com,4,12,1,18,TKT-2025-0018,Excel not responding after the latest update,I'm having trouble with Teams (Version: macOS Ventura 13.2.1). The application crashing when I try to printing documents. I've tried restarting the application but the problem continues.,Closed,LOW,2025-05-06 12:30:00.000,2025-05-07 17:30:00.000,46
555,Sara,Hill,sara.hill@echobyte.com,5,8,1,197,TKT-2025-0197,Account access denied - urgent assistance needed,"System: email system
Issue: password expired
User: new employee
Impact: accessing project files
Steps taken: contacting my manager",Closed,MED,2025-03-18 14:38:00.000,2025-03-18 21:38:00.000,722
556,Larry,Aguilar,larry.aguilar@echobyte.com,7,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
557,Joyce,Davis,joyce.davis@echobyte.com,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
558,Donald,Johnson,donald.johnson@echobyte.com,7,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,Brian,Patrick,brian.patrick@echobyte.com,8,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560,Nathan,Roberts,nathan.roberts@echobyte.com,8,11,1,53,TKT-2025-0053,Outlook running slowly after yesterday's system restart,"Since installing new software, Teams has been showing error messages. I need this resolved quickly as it affects project deadlines.",Closed,MED,2025-05-04 15:19:00.000,2025-05-05 04:19:00.000,526
561,Phillip,Ryan,phillip.ryan@echobyte.com,3,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
562,Audrey,Wilson,audrey.wilson@echobyte.com,10,11,1,68,TKT-2025-0068,Hardware issue with laptop: slow performance,My laptop (Model: Dell Latitude 5520) started blue screen after Windows update. I've tried Reset network adapter settings but the issue persists. This is affecting my ability to work remotely.,Closed,MED,2025-07-08 09:06:00.000,2025-07-27 14:58:15.800,273
563,Christine,Hayes,christine.hayes@echobyte.com,4,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
564,Thomas,Wade,thomas.wade@echobyte.com,7,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
565,Nancy,Guzman,nancy.guzman@echobyte.com,2,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
566,Evan,Cantu,evan.cantu@echobyte.com,6,27,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
567,Paul,Russell,paul.russell@echobyte.com,1,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
568,Kenneth,Thomas,kenneth.thomas@echobyte.com,2,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
569,Natalie,Smith,natalie.smith@echobyte.com,7,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
570,Pamela,Garcia,pamela.garcia@echobyte.com,8,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
571,Kathleen,Davis,kathleen.davis@echobyte.com,3,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
572,Jacob,Jacobson,jacob.jacobson@echobyte.com,1,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
573,James,Sharp,james.sharp@echobyte.com,4,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
574,Alexis,Ramirez,alexis.ramirez@echobyte.com,2,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
575,Gabrielle,Garza,gabrielle.garza@echobyte.com,1,8,1,46,TKT-2024-0046,Permission denied for reports,"Since last week, I've been unable to access rights in shared drives. This is affecting accessing project files.",Closed,LOW,2024-09-03 10:14:00.000,2024-09-04 15:14:00.000,296
576,Meagan,Bennett,meagan.bennett@echobyte.com,3,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
577,Keith,Sanchez,keith.sanchez@echobyte.com,4,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
578,James,Sanchez,james.sanchez@echobyte.com,1,1,1,117,TKT-2025-0117,Permission denied for shared folders,I'm trying to access Active Directory but getting access denied. I need this resolved as it's preventing me from submitting reports. I've tried trying different passwords.,Closed,LOW,2025-04-20 09:26:00.000,2025-04-21 06:26:00.000,575
579,Kari,Nichols,kari.nichols@echobyte.com,6,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
580,Jeffrey,Morton,jeffrey.morton@echobyte.com,2,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,Jacqueline,Austin,jacqueline.austin@echobyte.com,4,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
582,Jacqueline,Stewart,jacqueline.stewart@echobyte.com,7,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
583,Patrick,Christian,patrick.christian@echobyte.com,5,17,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
584,Bryan,Allen,bryan.allen@echobyte.com,8,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
585,Daniel,Black,daniel.black1@echobyte.com,7,13,1,106,TKT-2024-0106,Outlook freezing after installing new software,"Since installing new software, Teams has been showing error messages. I need this resolved quickly as it affects my daily communication.",Closed,MED,2024-12-17 11:54:00.000,2024-12-17 23:54:00.000,196
586,John,Crane,john.crane@echobyte.com,6,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,Jonathan,Jones,jonathan.jones@echobyte.com,1,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,Dwayne,Williams,dwayne.williams@echobyte.com,9,4,1,180,TKT-2025-0180,Unable to start on MacBook - slow performance,"I'm experiencing battery not charging with my Dell laptop. The problem started yesterday and I've attempted updating drivers. This is preventing me from attend client meetings.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,CRIT,2025-06-24 12:26:00.000,2025-06-24 18:26:00.000,177
588,Dwayne,Williams,dwayne.williams@echobyte.com,9,4,1,58,TKT-2025-0058,IP address conflicts - need immediate assistance,"Network connectivity is dropping frequently in lobby. I need this resolved urgently as it affects communicating with clients.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-06-09 13:25:00.000,2025-06-09 19:25:00.000,440
589,Michael,Deleon,michael.deleon@echobyte.com,5,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
590,Carla,Boyer,carla.boyer@echobyte.com,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
591,Philip,Cook,philip.cook@echobyte.com,8,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
592,Alicia,Larson,alicia.larson@echobyte.com,2,21,1,15,TKT-2025-0015,ThinkPad blue screen when connect to WiFi,"Device: ThinkPad
Model: ThinkPad P15
Issue: blue screen
When it happens: connecting to external monitor
Impact: attend client meetings
Steps taken: updating drivers",Closed,MED,2025-06-29 12:14:00.000,2025-06-30 00:14:00.000,444
593,Jeffrey,Holder,jeffrey.holder@echobyte.com,8,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
594,Alicia,Ortega,alicia.ortega@echobyte.com,2,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
595,Angel,Roberson,angel.roberson@echobyte.com,4,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
596,Jesse,Smith,jesse.smith@echobyte.com,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
597,Danielle,Smith,danielle.smith@echobyte.com,3,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
598,Jenny,Campbell,jenny.campbell@echobyte.com,3,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
599,Matthew,Nichols,matthew.nichols@echobyte.com,3,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
